,Country 1,Country 2,Overlap,Country 1 Domains,Country 2 Domains,1->2,2->1
41,Croatia,China,47,1361,15911,0.034533431300514325,0.00295393124253661
162,Croatia,Austria,1263,1361,1361,0.9279941219691403,0.9279941219691403
163,Croatia,Belgium,1263,1361,1361,0.9279941219691403,0.9279941219691403
164,Croatia,Bulgaria,1263,1361,1361,0.9279941219691403,0.9279941219691403
166,Croatia,Cyprus,1263,1361,1361,0.9279941219691403,0.9279941219691403
167,Croatia,Czech Republic,1263,1361,1361,0.9279941219691403,0.9279941219691403
168,Croatia,Denmark,1263,1361,1361,0.9279941219691403,0.9279941219691403
169,Croatia,Estonia,1263,1361,1361,0.9279941219691403,0.9279941219691403
170,Croatia,Finland,1263,1361,1361,0.9279941219691403,0.9279941219691403
171,Croatia,France,1263,1361,1361,0.9279941219691403,0.9279941219691403
172,Croatia,Germany,1263,1361,1361,0.9279941219691403,0.9279941219691403
173,Croatia,Greece,1263,1361,1361,0.9279941219691403,0.9279941219691403
174,Croatia,Hungary,1263,1361,1361,0.9279941219691403,0.9279941219691403
175,Croatia,Ireland,1263,1361,1361,0.9279941219691403,0.9279941219691403
176,Croatia,Italy,1263,1361,1361,0.9279941219691403,0.9279941219691403
177,Croatia,Latvia,1263,1361,1361,0.9279941219691403,0.9279941219691403
178,Croatia,Lithuania,1263,1361,1361,0.9279941219691403,0.9279941219691403
179,Croatia,Luxembourg,1263,1361,1361,0.9279941219691403,0.9279941219691403
180,Croatia,Malta,1263,1361,1361,0.9279941219691403,0.9279941219691403
181,Croatia,Netherlands,1263,1361,1361,0.9279941219691403,0.9279941219691403
182,Croatia,Poland,1263,1361,1361,0.9279941219691403,0.9279941219691403
183,Croatia,Portugal,1263,1361,1361,0.9279941219691403,0.9279941219691403
184,Croatia,Romania,1263,1361,1361,0.9279941219691403,0.9279941219691403
185,Croatia,Slovakia,1263,1361,1361,0.9279941219691403,0.9279941219691403
186,Croatia,Slovenia,1263,1361,1361,0.9279941219691403,0.9279941219691403
187,Croatia,Spain,1263,1361,1361,0.9279941219691403,0.9279941219691403
188,Croatia,Sweden,1263,1361,1361,0.9279941219691403,0.9279941219691403
189,Croatia,United Kingdom,1263,1361,1361,0.9279941219691403,0.9279941219691403
190,Croatia,Iceland,1263,1361,1361,0.9279941219691403,0.9279941219691403
191,Croatia,Lichtenstein,1263,1361,1361,0.9279941219691403,0.9279941219691403
192,Croatia,Norway,1263,1361,1361,0.9279941219691403,0.9279941219691403
1064,Croatia,India,0,1361,20,0.0,0.0
1095,Croatia,Iraq,0,1361,21,0.0,0.0
1126,Croatia,Pakistan,0,1361,598,0.0,0.0
1157,Croatia,Russia,0,1361,5184,0.0,0.0
1188,Croatia,Saudi Arabia,0,1361,1380,0.0,0.0
1219,Croatia,United Arab Emirates,3,1361,24537,0.002204261572373255,0.00012226433549333658
