,Country 1,Country 2,Overlap,Country 1 Domains,Country 2 Domains,1->2,2->1
57,Netherlands,China,47,1361,15911,0.034533431300514325,0.00295393124253661
658,Netherlands,Austria,1263,1361,1361,0.9279941219691403,0.9279941219691403
659,Netherlands,Belgium,1263,1361,1361,0.9279941219691403,0.9279941219691403
660,Netherlands,Bulgaria,1263,1361,1361,0.9279941219691403,0.9279941219691403
661,Netherlands,Croatia,1263,1361,1361,0.9279941219691403,0.9279941219691403
662,Netherlands,Cyprus,1263,1361,1361,0.9279941219691403,0.9279941219691403
663,Netherlands,Czech Republic,1263,1361,1361,0.9279941219691403,0.9279941219691403
664,Netherlands,Denmark,1263,1361,1361,0.9279941219691403,0.9279941219691403
665,Netherlands,Estonia,1263,1361,1361,0.9279941219691403,0.9279941219691403
666,Netherlands,Finland,1263,1361,1361,0.9279941219691403,0.9279941219691403
667,Netherlands,France,1263,1361,1361,0.9279941219691403,0.9279941219691403
668,Netherlands,Germany,1263,1361,1361,0.9279941219691403,0.9279941219691403
669,Netherlands,Greece,1263,1361,1361,0.9279941219691403,0.9279941219691403
670,Netherlands,Hungary,1263,1361,1361,0.9279941219691403,0.9279941219691403
671,Netherlands,Ireland,1263,1361,1361,0.9279941219691403,0.9279941219691403
672,Netherlands,Italy,1263,1361,1361,0.9279941219691403,0.9279941219691403
673,Netherlands,Latvia,1263,1361,1361,0.9279941219691403,0.9279941219691403
674,Netherlands,Lithuania,1263,1361,1361,0.9279941219691403,0.9279941219691403
675,Netherlands,Luxembourg,1263,1361,1361,0.9279941219691403,0.9279941219691403
676,Netherlands,Malta,1263,1361,1361,0.9279941219691403,0.9279941219691403
678,Netherlands,Poland,1263,1361,1361,0.9279941219691403,0.9279941219691403
679,Netherlands,Portugal,1263,1361,1361,0.9279941219691403,0.9279941219691403
680,Netherlands,Romania,1263,1361,1361,0.9279941219691403,0.9279941219691403
681,Netherlands,Slovakia,1263,1361,1361,0.9279941219691403,0.9279941219691403
682,Netherlands,Slovenia,1263,1361,1361,0.9279941219691403,0.9279941219691403
683,Netherlands,Spain,1263,1361,1361,0.9279941219691403,0.9279941219691403
684,Netherlands,Sweden,1263,1361,1361,0.9279941219691403,0.9279941219691403
685,Netherlands,United Kingdom,1263,1361,1361,0.9279941219691403,0.9279941219691403
686,Netherlands,Iceland,1263,1361,1361,0.9279941219691403,0.9279941219691403
687,Netherlands,Lichtenstein,1263,1361,1361,0.9279941219691403,0.9279941219691403
688,Netherlands,Norway,1263,1361,1361,0.9279941219691403,0.9279941219691403
1080,Netherlands,India,0,1361,20,0.0,0.0
1111,Netherlands,Iraq,0,1361,21,0.0,0.0
1142,Netherlands,Pakistan,0,1361,598,0.0,0.0
1173,Netherlands,Russia,0,1361,5184,0.0,0.0
1204,Netherlands,Saudi Arabia,0,1361,1380,0.0,0.0
1235,Netherlands,United Arab Emirates,3,1361,24537,0.002204261572373255,0.00012226433549333658
